x_read,sd_over_Delta,n_draws,cbar,qbar,cov_cq,var_c,var_q,G2_pred_mean,G2_meas_mean,wbar,agree_arm1,agree_arm2,frac_offres,G2_sd,G2_min,G2_max,G2_max_absdiff_pred_meas,max_abs_pooled_qq
50,1.5,64,0.9995993254,0.2961614614,-1.041219268e-09,5.808900326e-10,7.09954673e-05,-4.985132598e-09,-4.985132598e-09,0.2959525469,0.9995993254,0.9995993254,1,8.795378971e-08,-1.884256037e-07,1.860416027e-07,1.71205608e-16,4.440892099e-16
50,1.55,64,0.999599249,0.296207347,2.096834771e-09,6.208580001e-10,7.148146568e-05,1.009887584e-08,1.009887583e-08,0.2959490747,0.999599249,0.999599249,1,1.069767845e-07,-2.474750383e-07,2.507180146e-07,1.715186529e-16,5.551115123e-16
50,1.6,64,0.9995991702,0.2961570725,2.863380454e-09,6.622181595e-10,7.214654939e-05,1.37910081e-08,1.379100812e-08,0.2959517065,0.9995991702,0.9995991702,1,1.158543567e-07,-2.253147105e-07,2.824518332e-07,1.711319426e-16,4.440892099e-16
50,1.8,64,0.9995988299,0.2961645278,-3.132317453e-09,8.417503961e-10,7.02511227e-05,-1.503188817e-08,-1.503188819e-08,0.2959495092,0.9995988299,0.9995988299,1,1.09145229e-07,-2.222425559e-07,2.68520779e-07,1.649004271e-16,3.330669074e-16
50,2,64,0.9995984496,0.2959947316,-1.079032271e-09,1.044274174e-09,7.089678968e-05,-5.181824892e-09,-5.181824877e-09,0.295953543,0.9995984496,0.9995984496,1,1.079222127e-07,-3.149235557e-07,4.044572645e-07,2.220039937e-16,3.330669074e-16
50,2.5,64,0.9995973209,0.2960977762,-1.072419009e-09,1.655729868e-09,7.148984793e-05,-5.151242318e-09,-5.151242311e-09,0.2959462025,0.9995973209,0.9995973209,1,1.888421178e-07,-4.907508395e-07,3.622199724e-07,1.856309762e-16,5.551115123e-16
50,3,64,0.9995959326,0.2960334187,-1.038955466e-09,2.428124939e-09,7.220845183e-05,-4.877714058e-09,-4.877714071e-09,0.2959502283,0.9995959326,0.9995959326,1,2.197258787e-07,-4.890081509e-07,5.325429237e-07,2.019147081e-16,5.551115123e-16
100,0,64,0.99990003,0.2928161398,-6.162975822e-33,1.232595164e-32,3.081487911e-33,-2.976206855e-32,0,0.2960714976,0.99990003,0.99990003,1,0,-2.976206855e-32,-2.976206855e-32,2.976206855e-32,2.220446049e-16
100,0.1,64,0.9999000292,0.2957652655,1.629020027e-10,3.994823661e-14,7.999477701e-06,7.819983276e-10,7.819983289e-10,0.2960143196,0.9999000292,0.9999000292,1,4.165312035e-10,-4.089508231e-11,1.427351673e-09,1.829484474e-16,4.440892099e-16
100,0.2,64,0.9999000277,0.2960715299,-1.739123287e-11,1.597925188e-13,8.194163387e-06,-8.346023769e-11,-8.346023005e-11,0.2960138906,0.9999000277,0.9999000277,1,6.842049935e-10,-1.444894847e-09,1.621038953e-09,2.089889075e-16,3.330669074e-16
100,0.3,64,0.9999000257,0.2960309576,1.315771222e-11,3.59544069e-13,8.026727248e-06,6.316717737e-11,6.316717115e-11,0.2960155692,0.9999000257,0.9999000257,1,9.035725405e-10,-2.161913739e-09,2.088545039e-09,2.09361428e-16,5.551115123e-16
100,0.5,64,0.9999000198,0.2960412971,5.067015979e-13,9.988929738e-13,8.019759277e-06,2.42369889e-12,2.423694925e-12,0.2960151995,0.9999000198,0.9999000198,1,1.345537987e-09,-2.54363458e-09,3.099252211e-09,2.094463524e-16,5.551115123e-16
100,0.7,64,0.9999000114,0.2960082929,-6.664148384e-12,1.958401349e-12,8.043141295e-06,-3.199133828e-11,-3.19913436e-11,0.296014413,0.9999000114,0.9999000114,1,1.67254945e-09,-2.813201962e-09,3.788020505e-09,2.347713544e-16,4.440892099e-16
100,0.9,64,0.9999000007,0.2960644729,4.468326016e-11,3.238729531e-12,7.89736915e-06,2.142171876e-10,2.142172013e-10,0.2960125514,0.9999000007,0.9999000007,1,2.302086577e-09,-5.486693589e-09,5.602584756e-09,2.060893375e-16,4.440892099e-16
100,1.1,64,0.9998999875,0.2961187039,-8.62297205e-11,4.840792865e-12,7.932768869e-06,-4.137479422e-10,-4.137479474e-10,0.2960155509,0.9998999875,0.9998999875,1,2.806069711e-09,-5.353571344e-09,5.130933195e-09,2.115035263e-16,5.551115123e-16
100,1.2,64,0.99989998,0.2961137927,1.275061167e-10,5.762831347e-12,7.966575616e-06,6.116919167e-10,6.116919124e-10,0.2960144065,0.99989998,0.99989998,1,3.374216399e-09,-8.789912462e-09,8.302244416e-09,2.166356258e-16,3.330669074e-16
100,1.25,64,0.9998999761,0.2960967694,2.055101843e-10,6.254174306e-12,8.040543995e-06,9.860137837e-10,9.860137845e-10,0.2960168469,0.9998999761,0.9998999761,1,3.206970174e-09,-6.997079744e-09,9.419324586e-09,2.238734318e-16,4.440892099e-16
100,1.3,64,0.9998999719,0.2960629006,-3.557459358e-11,6.765763206e-12,8.085753106e-06,-1.707329836e-10,-1.707329798e-10,0.2960181149,0.9998999719,0.9998999719,1,3.945408147e-09,-9.439015834e-09,6.60734605e-09,1.719385065e-16,3.330669074e-16
100,1.35,64,0.9998999676,0.2960288014,-5.099897143e-11,7.297621918e-12,8.061936522e-06,-2.441974532e-10,-2.441974366e-10,0.2960154924,0.9998999676,0.9998999676,1,3.789647325e-09,-8.513924974e-09,7.608037205e-09,1.940864333e-16,4.440892099e-16
100,1.4,64,0.9998999632,0.2960466523,-6.728230341e-11,7.849775328e-12,8.083995346e-06,-3.221347771e-10,-3.221347876e-10,0.296015762,0.9998999632,0.9998999632,1,4.162149275e-09,-1.037832191e-08,1.30070254e-08,2.079122337e-16,5.551115123e-16
100,1.45,64,0.9998999586,0.2960595958,-1.130229785e-10,8.422249345e-12,8.042521181e-06,-5.423135965e-10,-5.42313602e-10,0.2960172884,0.9998999586,0.9998999586,1,3.744560029e-09,-8.435671295e-09,6.793998041e-09,1.734297295e-16,4.440892099e-16
100,1.5,64,0.9998999539,0.2960702387,-2.036484282e-11,9.015070902e-12,7.91291077e-06,-9.746064956e-11,-9.746063852e-11,0.2960180061,0.9998999539,0.9998999539,1,4.205674603e-09,-8.256885142e-09,1.043739543e-08,1.983486485e-16,4.440892099e-16
100,1.55,64,0.999899949,0.2960310275,2.731337809e-10,9.628267959e-12,7.994935058e-06,1.310511422e-09,1.310511406e-09,0.2960145941,0.999899949,0.999899949,1,3.597318621e-09,-6.182950859e-09,1.002714703e-08,2.113775551e-16,4.440892099e-16
100,1.6,64,0.999899944,0.2960684554,-5.965780741e-11,1.026186951e-11,8.206270834e-06,-2.860457412e-10,-2.86045734e-10,0.2960171025,0.999899944,0.999899944,1,4.265026731e-09,-1.068147624e-08,9.91610709e-09,2.28381361e-16,4.440892099e-16
100,1.8,64,0.9998999223,0.2960438555,-8.066256984e-11,1.300093667e-11,8.057523969e-06,-3.876643459e-10,-3.876643537e-10,0.2960151957,0.9998999223,0.9998999223,1,4.272901193e-09,-1.019703488e-08,1.107544216e-08,1.785198202e-16,4.440892099e-16
100,2,64,0.9998998981,0.2960658478,1.334569965e-11,1.606906504e-11,8.036621292e-06,6.461043252e-11,6.461041945e-11,0.2960192013,0.9998998981,0.9998998981,1,4.857791943e-09,-1.012632206e-08,1.253092769e-08,1.931432324e-16,5.551115123e-16
100,2.5,64,0.9998998271,0.2960431317,-4.869610874e-11,2.519517216e-11,7.966051841e-06,-2.335825175e-10,-2.335825266e-10,0.2960118547,0.9998998271,0.9998998271,1,6.86636048e-09,-1.49145816e-08,1.643193994e-08,1.74693631e-16,4.440892099e-16
100,3,64,0.9998997406,0.2960467602,-4.126080196e-12,3.643779475e-11,8.128383176e-06,-1.916673706e-11,-1.916673764e-11,0.2960159706,0.9998997406,0.9998997406,1,9.069633367e-09,-2.165185379e-08,2.07519999e-08,1.773012401e-16,4.440892099e-16
320,0,64,0.9999902347,0.2959075448,6.162975822e-33,1.232595164e-32,3.081487911e-33,2.958044716e-32,0,0.2961178506,0.9999902347,0.9999902347,1,0,2.958044716e-32,2.958044716e-32,2.958044716e-32,2.220446049e-16
320,0.1,64,0.9999902346,0.2960628482,-6.75392342e-15,3.724577454e-17,4.084057675e-08,-3.240853405e-14,-3.240636925e-14,0.2960594213,0.9999902346,0.9999902346,1,5.550399353e-13,-1.704238648e-12,1.727959336e-12,1.705925385e-16,4.440892099e-16
320,0.2,64,0.9999902346,0.2960645632,3.731359967e-14,1.489813889e-16,4.922802132e-08,1.790399524e-13,1.790460141e-13,0.2960587108,0.9999902346,0.9999902346,1,9.907819898e-13,-1.947922415e-12,3.070156908e-12,1.775086874e-16,4.440892099e-16
320,0.3,64,0.9999902346,0.2960634517,2.928555953e-14,3.352053605e-16,4.832919508e-08,1.405141332e-13,1.405004585e-13,0.296060358,0.9999902346,0.9999902346,1,1.649486064e-12,-3.575084433e-12,4.143901816e-12,1.987936968e-16,4.440892099e-16
320,0.5,64,0.9999902345,0.2960653632,1.109170009e-14,9.311196512e-16,4.726473708e-08,5.321058873e-14,5.321264263e-14,0.2960600602,0.9999902345,0.9999902345,1,3.133213058e-12,-7.975166065e-12,9.186982755e-12,1.587075145e-16,5.551115123e-16
320,0.7,64,0.9999902344,0.2960632198,3.065897703e-13,1.825005612e-15,3.863230262e-08,1.471050414e-12,1.471026426e-12,0.296059225,0.9999902344,0.9999902344,1,4.147598226e-12,-8.368358982e-12,1.424435236e-11,2.417714386e-16,4.440892099e-16
320,0.9,64,0.9999902343,0.2960583353,2.005138066e-13,3.016903271e-15,4.438103924e-08,9.621704023e-13,9.621834579e-13,0.2960573725,0.9999902343,0.9999902343,1,5.832423053e-12,-8.699748438e-12,2.405004027e-11,2.241596333e-16,6.661338148e-16
320,1.1,64,0.9999902341,0.2960651002,1.471858156e-13,4.50687572e-15,4.337391737e-08,7.062918286e-13,7.063117452e-13,0.2960604405,0.9999902341,0.9999902341,1,6.253955111e-12,-1.326395882e-11,1.257997203e-11,2.335876273e-16,4.440892099e-16
320,1.2,64,0.9999902341,0.2960645811,9.714472455e-14,5.363666016e-15,4.60211004e-08,4.661080438e-13,4.661236674e-13,0.2960593025,0.9999902341,0.9999902341,1,7.818912287e-12,-1.631874025e-11,1.714159664e-11,2.288569178e-16,3.330669074e-16
320,1.25,64,0.999990234,0.2960668433,3.942922144e-13,5.820017604e-15,4.93099672e-08,1.891928112e-12,1.891929322e-12,0.2960616698,0.999990234,0.999990234,1,7.818312229e-12,-1.495314552e-11,1.842651097e-11,1.570371687e-16,4.440892099e-16
320,1.3,64,0.999990234,0.2960636488,3.715405891e-13,6.295009125e-15,4.307505329e-08,1.782634043e-12,1.782640008e-12,0.2960629248,0.999990234,0.999990234,1,8.498190022e-12,-1.479663081e-11,2.697884336e-11,2.023186063e-16,4.440892099e-16
320,1.35,64,0.9999902339,0.2960664878,2.023769499e-13,6.788642422e-15,4.047772696e-08,9.710366945e-13,9.710548338e-13,0.2960602955,0.9999902339,0.9999902339,1,7.956621897e-12,-1.348967919e-11,1.729595463e-11,1.781291552e-16,4.440892099e-16
320,1.4,64,0.9999902339,0.2960642332,1.742901261e-13,7.300919426e-15,4.763962651e-08,8.36291661e-13,8.362980447e-13,0.2960606004,0.9999902339,0.9999902339,1,7.874526817e-12,-1.639422062e-11,1.651872989e-11,1.937925283e-16,3.330669074e-16
320,1.45,64,0.9999902338,0.2960709971,2.945876719e-13,7.831842162e-15,4.695354429e-08,1.413480495e-12,1.41350126e-12,0.2960621493,0.9999902338,0.9999902338,1,9.203141429e-12,-1.87881122e-11,2.283710665e-11,1.800975592e-16,3.330669074e-16
320,1.5,64,0.9999902338,0.2960675231,-1.114991015e-13,8.38141274e-15,4.242767488e-08,-5.349516388e-13,-5.349488214e-13,0.2960629079,0.9999902338,0.9999902338,1,7.463223444e-12,-1.80391179e-11,1.546730858e-11,1.585734227e-16,4.440892099e-16
320,1.55,64,0.9999902337,0.2960639396,1.135134835e-13,8.949633367e-15,4.264925593e-08,5.446312348e-13,5.446320478e-13,0.2960594426,0.9999902337,0.9999902337,1,9.009036181e-12,-2.782263346e-11,2.374386795e-11,2.038602358e-16,4.440892099e-16
320,1.6,64,0.9999902337,0.2960676793,4.992322345e-14,9.536506334e-15,4.084022207e-08,2.395810333e-13,2.395861287e-13,0.2960619065,0.9999902337,0.9999902337,1,9.326591543e-12,-1.883726153e-11,2.540881083e-11,1.961178495e-16,4.440892099e-16
320,1.8,64,0.9999902334,0.2960643604,-7.505829691e-15,1.207057065e-14,4.387009758e-08,-3.589444509e-14,-3.58827551e-14,0.2960601098,0.9999902334,0.9999902334,1,1.096027729e-11,-2.543559508e-11,2.619258343e-11,2.018293817e-16,3.330669074e-16
320,2,64,0.9999902332,0.2960701344,2.978177645e-14,1.490327942e-14,4.379420856e-08,1.428974106e-13,1.428891727e-13,0.2960640567,0.9999902332,0.9999902332,1,1.148981536e-11,-2.718217072e-11,2.673605057e-11,2.216470313e-16,4.440892099e-16
320,2.5,64,0.9999902325,0.2960628208,-1.596508575e-13,2.329292613e-14,4.384138403e-08,-7.660388712e-13,-7.660400092e-13,0.2960567489,0.9999902325,0.9999902325,1,1.313052246e-11,-3.579290621e-11,3.377744579e-11,1.50333592e-16,4.440892099e-16
320,3,64,0.9999902316,0.2960627054,5.56819374e-13,3.355395959e-14,4.381851313e-08,2.671758892e-12,2.671760382e-12,0.2960608617,0.9999902316,0.9999902316,1,1.935960464e-11,-4.002327165e-11,4.645453389e-11,2.114839384e-16,4.440892099e-16
